month,day,year,id,age,kg.meat,hours,datatype
7,19,2001,3406,36,0,NA,3
7,20,2001,3406,36,0,NA,3
7,21,2001,3406,36,0,NA,3
8,12,2001,3406,36,0,NA,3
8,13,2001,3406,36,0,NA,3
12,27,2001,3406,36,0,NA,3
12,28,2001,3406,36,0,NA,3
1,6,2002,3406,37,0,NA,3
1,8,2002,3406,37,0,NA,3
1,17,2002,3406,37,8.74,NA,3
1,18,2002,3406,37,3.71,NA,3
1,26,2002,3406,37,0,NA,3
5,13,2002,3406,37,0,NA,3
5,14,2002,3406,37,0,NA,3
5,15,2002,3406,37,4.96,NA,3
7,17,2002,3406,37,0,NA,3
7,18,2002,3406,37,0,NA,3
7,19,2002,3406,37,4.96,NA,3
7,20,2002,3406,37,0,NA,3
9,24,2002,3406,37,0,NA,3
9,25,2002,3406,37,0,NA,3
11,27,2002,3406,37,0,NA,3
11,28,2002,3406,37,0,NA,3
12,28,2002,3406,37,0,NA,3
12,29,2002,3406,37,0,NA,3
12,30,2002,3406,37,0,NA,3
3,16,2003,3406,38,0,NA,3
3,17,2003,3406,38,8.74,NA,3
3,18,2003,3406,38,8.74,NA,3
4,11,2003,3406,38,0,NA,3
4,12,2003,3406,38,0,NA,3
4,13,2003,3406,38,0,NA,3
5,14,2003,3406,38,0,NA,3
5,15,2003,3406,38,2.87,NA,3
7,11,2003,3406,38,0,NA,3
9,18,2003,3406,38,0,NA,3
9,19,2003,3406,38,11.7,NA,3
3,4,2004,3406,39,0,NA,3
3,18,2004,3406,39,0,NA,3
3,19,2004,3406,39,5.02,NA,3
4,1,2004,3406,39,3.25,NA,3
4,2,2004,3406,39,0,NA,3
10,17,2004,3406,39,7.8,NA,3
12,29,2004,3406,39,0,NA,3
1,26,2005,3406,40,4.96,NA,3
1,27,2005,3406,40,2.6,NA,3
5,12,2005,3406,40,0,NA,3
5,13,2005,3406,40,15.37,NA,3
6,22,2005,3406,40,7.8,NA,3
8,26,2005,3406,40,0,NA,3
11,19,2005,3406,40,4.87,NA,3
11,20,2005,3406,40,2.75,NA,3
11,27,2005,3406,40,0,NA,3
11,28,2005,3406,40,15.6,NA,3
11,29,2005,3406,40,0,NA,3
11,30,2005,3406,40,4.96,NA,3
12,1,2005,3406,40,0,NA,3
12,27,2005,3406,40,3.71,NA,3
12,28,2005,3406,40,0,NA,3
12,29,2005,3406,40,0,NA,3
12,30,2005,3406,40,8.74,NA,3
1,15,2006,3406,41,0,NA,3
1,16,2006,3406,41,0,NA,3
1,17,2006,3406,41,1.43,NA,3
1,18,2006,3406,41,0,NA,3
1,19,2006,3406,41,0,NA,3
2,2,2006,3406,41,3.71,NA,3
3,14,2006,3406,41,0,NA,3
4,13,2006,3406,41,0,NA,3
4,14,2006,3406,41,11.05,NA,3
11,13,2006,3406,41,0,NA,3
11,14,2006,3406,41,4.96,NA,3
11,15,2006,3406,41,13.6,NA,3
11,16,2006,3406,41,7.8,NA,3
12,29,2006,3406,41,12.76,NA,3
1,30,2007,3406,42,0,NA,3
1,31,2007,3406,42,12.7,NA,3
2,1,2007,3406,42,25.42,NA,3
5,15,1980,3410,15,0,7.5,1
5,16,1980,3410,15,0,7.2,1
5,17,1980,3410,15,0,5,1
5,18,1980,3410,15,0,5,1
5,19,1980,3410,15,0,5,1
6,21,1980,3410,15,2.3,8.5,1
6,22,1980,3410,15,0,8.4,1
6,23,1980,3410,15,0,7.1,1
6,24,1980,3410,15,0,7.3,1
6,26,1980,3410,15,0,6.5,1
6,27,1980,3410,15,2.15,8,1
6,28,1980,3410,15,0,6,1
11,6,1981,3410,16,0,8,1
11,7,1981,3410,16,2.2,5,1
11,8,1981,3410,16,0,7,1
11,10,1981,3410,16,0,9,1
11,11,1981,3410,16,0,7,1
11,12,1981,3410,16,0,5,1
11,13,1981,3410,16,0,5,1
12,10,1981,3410,16,0,7.2,1
12,11,1981,3410,16,0,9,1
12,12,1981,3410,16,1.5,11,1
12,13,1981,3410,16,0,0.4,1
12,14,1981,3410,16,2.7,5.2,1
12,15,1981,3410,16,0,5.9,1
1,7,1982,3410,17,0,4.9,1
1,8,1982,3410,17,0,8,1
1,9,1982,3410,17,0.85,7.2,1
1,10,1982,3410,17,0,7.2,1
1,11,1982,3410,17,0,10.2,1
1,12,1982,3410,17,0,8.8,1
2,6,1982,3410,17,0,7.3,1
2,7,1982,3410,17,0,8.1,1
2,8,1982,3410,17,0,6,1
2,9,1982,3410,17,0,8,1
2,10,1982,3410,17,0,6.6,1
2,11,1982,3410,17,0,7.1,1
2,12,1982,3410,17,0,8.3,1
2,13,1982,3410,17,0,7.8,1
2,14,1982,3410,17,0,7.8,1
2,15,1982,3410,17,0,3.4,1
6,5,1994,3410,29,0,1.2,1
6,8,1994,3410,29,0,0.3,1
6,21,1994,3410,29,0,1.4,1
6,22,1994,3410,29,0,2,1
7,19,1994,3410,29,0,7,1
7,20,1994,3410,29,13.5,7.5,1
7,21,1994,3410,29,3.5,4.25,1
7,22,1994,3410,29,3.4,4,1
8,2,1994,3410,29,0,2,1
8,5,1994,3410,29,0,5,1
7,21,1995,3410,30,9.91,NA,3
7,28,1995,3410,30,36.65,NA,3
8,10,1995,3410,30,4.87,NA,3
8,18,1995,3410,30,7.5,NA,3
8,20,1995,3410,30,3.71,NA,3
8,23,1995,3410,30,4.96,NA,3
8,28,1995,3410,30,4.33,NA,3
9,10,1995,3410,30,1.46,NA,3
9,30,1995,3410,30,0,NA,3
10,1,1995,3410,30,3.71,NA,3
11,12,1995,3410,30,4.87,NA,3
11,13,1995,3410,30,4.96,NA,3
11,14,1995,3410,30,4.96,NA,3
11,15,1995,3410,30,4.87,NA,3
11,16,1995,3410,30,4.96,NA,3
12,9,1995,3410,30,7.5,NA,3
12,10,1995,3410,30,0,NA,3
12,16,1995,3410,30,0,NA,3
12,17,1995,3410,30,0,NA,3
12,18,1995,3410,30,4.96,NA,3
12,19,1995,3410,30,0,NA,3
1,2,1996,3410,31,6.29,NA,3
1,8,1996,3410,31,0,NA,1.1
1,9,1996,3410,31,1.7,NA,3
1,10,1996,3410,31,3.41,NA,1.1
1,11,1996,3410,31,0,NA,1.1
1,12,1996,3410,31,0,NA,1.1
1,21,1996,3410,31,4.96,NA,3
1,22,1996,3410,31,7.5,NA,3
1,29,1996,3410,31,4.87,NA,3
1,30,1996,3410,31,9.82,NA,3
1,31,1996,3410,31,2.87,NA,3
2,1,1996,3410,31,4.96,NA,3
2,2,1996,3410,31,4.96,NA,3
2,3,1996,3410,31,0,NA,3
2,22,1996,3410,31,3.71,NA,3
3,10,1996,3410,31,0,NA,3
3,25,1996,3410,31,0,NA,3
3,26,1996,3410,31,7.74,NA,3
3,27,1996,3410,31,0,NA,3
3,28,1996,3410,31,3.71,NA,3
3,31,1996,3410,31,0,NA,3
4,1,1996,3410,31,0,NA,3
4,2,1996,3410,31,3.77,NA,3
4,3,1996,3410,31,4.96,NA,3
5,12,1996,3410,31,4.87,NA,3
5,21,1996,3410,31,0,NA,1.1
5,22,1996,3410,31,7.4,NA,1.1
5,23,1996,3410,31,6.5,NA,1.1
5,24,1996,3410,31,6.5,NA,1.1
5,25,1996,3410,31,7.5,NA,3
5,26,1996,3410,31,0,NA,3
6,25,1996,3410,31,4.96,NA,3
7,4,1996,3410,31,4.96,NA,3
7,9,1996,3410,31,7.5,NA,3
7,16,1996,3410,31,0,NA,3
7,17,1996,3410,31,7.5,NA,3
7,18,1996,3410,31,9.74,NA,3
7,19,1996,3410,31,12.37,NA,3
7,20,1996,3410,31,7.5,NA,3
7,21,1996,3410,31,7.5,NA,3
7,22,1996,3410,31,7.5,NA,3
7,23,1996,3410,31,36.13,NA,3
7,24,1996,3410,31,0,NA,3
7,25,1996,3410,31,0,NA,3
7,26,1996,3410,31,0,NA,3
8,4,1996,3410,31,4.87,NA,3
9,29,1996,3410,31,7.5,NA,3
10,20,1996,3410,31,7.5,NA,3
10,28,1996,3410,31,12.49,NA,3
11,3,1996,3410,31,4.87,NA,3
11,8,1996,3410,31,2.75,NA,3
11,28,1996,3410,31,4.87,NA,3
12,6,1996,3410,31,4.96,NA,3
12,7,1996,3410,31,4.87,NA,3
12,8,1996,3410,31,177,NA,3
12,30,1996,3410,31,0,NA,3
12,31,1996,3410,31,4.87,NA,3
1,12,1997,3410,32,4.96,NA,3
1,21,1997,3410,32,3.2,NA,3
3,9,1997,3410,32,3.15,NA,3
5,4,1997,3410,32,5.62,NA,3
5,29,1997,3410,32,7.51,NA,3
6,7,1997,3410,32,0,NA,3
6,8,1997,3410,32,2.82,NA,3
6,9,1997,3410,32,0,NA,3
6,10,1997,3410,32,4.87,NA,3
6,11,1997,3410,32,1.43,NA,3
6,24,1997,3410,32,8.74,NA,3
7,7,1997,3410,32,0,NA,3
7,9,1997,3410,32,0,NA,3
7,13,1997,3410,32,7.05,NA,3
9,13,1997,3410,32,8.77,NA,3
9,19,1997,3410,32,4.96,NA,3
9,21,1997,3410,32,4.87,NA,3
10,2,1997,3410,32,0,NA,3
10,3,1997,3410,32,0,NA,3
10,4,1997,3410,32,4.87,NA,3
10,5,1997,3410,32,4.87,NA,3
10,6,1997,3410,32,0,NA,3
10,7,1997,3410,32,4.87,NA,3
10,8,1997,3410,32,4.87,NA,3
10,9,1997,3410,32,4.96,NA,3
10,29,1997,3410,32,3.71,NA,3
10,30,1997,3410,32,4.96,NA,3
11,8,1997,3410,32,4.7,4.7,1
11,9,1997,3410,32,4.7,NA,1.1
11,10,1997,3410,32,0,NA,1.1
11,11,1997,3410,32,15.4,6.3,1
11,12,1997,3410,32,3.4,3.7,1
12,15,1997,3410,32,7.17,NA,3
12,27,1997,3410,32,5.2,7.2,1
12,28,1997,3410,32,0,9.5,1
12,29,1997,3410,32,2.31,9.8,1
12,30,1997,3410,32,6.01,5.4,1
1,15,1998,3410,33,5.9,NA,3
1,19,1998,3410,33,1.43,NA,3
1,20,1998,3410,33,2.07,NA,3
1,21,1998,3410,33,34.56,NA,3
1,22,1998,3410,33,0,NA,3
1,23,1998,3410,33,9.74,NA,3
2,14,1998,3410,33,4.25,NA,3
2,23,1998,3410,33,6.29,NA,3
2,24,1998,3410,33,7.8,NA,3
3,1,1998,3410,33,9.74,NA,3
3,19,1998,3410,33,8.74,NA,3
3,24,1998,3410,33,4.87,NA,3
3,31,1998,3410,33,31.26,NA,3
4,17,1998,3410,33,0,3.45,1
4,18,1998,3410,33,19.25,2.7,1
4,19,1998,3410,33,0,3.75,1
4,27,1998,3410,33,0,NA,3
4,28,1998,3410,33,0,4.5,1
4,29,1998,3410,33,5.1,6.03,1
4,30,1998,3410,33,5.1,7.52,1
5,1,1998,3410,33,2.64,NA,3
5,13,1998,3410,33,8.46,NA,3
5,23,1998,3410,33,9.91,NA,3
6,1,1998,3410,33,0,NA,3
6,2,1998,3410,33,10.03,NA,3
6,3,1998,3410,33,8.67,NA,3
6,4,1998,3410,33,7.15,NA,3
6,5,1998,3410,33,8.58,NA,3
6,6,1998,3410,33,0,NA,3
6,7,1998,3410,33,4.87,NA,3
6,8,1998,3410,33,4.96,NA,3
6,14,1998,3410,33,0,7.5,1
6,18,1998,3410,33,3.65,NA,3
6,21,1998,3410,33,13.47,NA,3
6,29,1998,3410,33,0,NA,3
6,30,1998,3410,33,4.03,NA,3
7,1,1998,3410,33,5.01,NA,3
7,2,1998,3410,33,9.82,NA,3
7,3,1998,3410,33,9.82,NA,3
7,4,1998,3410,33,0,NA,3
7,14,1998,3410,33,0,3.55,1
7,15,1998,3410,33,7.9,8.3,1
7,16,1998,3410,33,0.8,7.3,1
7,17,1998,3410,33,13.53,7.7,1
7,18,1998,3410,33,8.9,6.1,1
7,19,1998,3410,33,0,NA,1.1
7,20,1998,3410,33,8.9,7.6,1
7,21,1998,3410,33,7.53,9.25,1
7,22,1998,3410,33,16.05,6.55,1
7,23,1998,3410,33,0,9.2,1
7,24,1998,3410,33,69.18,8.95,1
7,25,1998,3410,33,0,NA,3
7,31,1998,3410,33,9.82,NA,3
8,9,1998,3410,33,4.87,NA,3
8,20,1998,3410,33,2.5,NA,3
8,21,1998,3410,33,6.21,NA,3
8,22,1998,3410,33,7.56,NA,3
8,29,1998,3410,33,4.87,NA,3
8,30,1998,3410,33,0,NA,3
8,31,1998,3410,33,2.19,NA,3
9,1,1998,3410,33,0,NA,3
9,2,1998,3410,33,4.87,NA,3
9,13,1998,3410,33,7.8,NA,3
9,14,1998,3410,33,4.96,NA,3
9,15,1998,3410,33,2.19,NA,3
9,17,1998,3410,33,0.9,NA,3
9,18,1998,3410,33,4.87,NA,3
9,20,1998,3410,33,31.26,NA,3
10,1,1998,3410,33,3.71,NA,3
10,3,1998,3410,33,0,NA,3
10,4,1998,3410,33,5.5,NA,3
10,5,1998,3410,33,4.96,NA,3
10,6,1998,3410,33,3.9,NA,3
10,9,1998,3410,33,4.87,NA,3
10,13,1998,3410,33,0,NA,3
10,14,1998,3410,33,2.19,NA,3
10,15,1998,3410,33,4.87,NA,3
10,16,1998,3410,33,0,NA,3
10,17,1998,3410,33,7.8,NA,3
11,15,1998,3410,33,4.96,NA,3
11,16,1998,3410,33,4.96,NA,3
11,17,1998,3410,33,4.96,NA,3
11,18,1998,3410,33,4.96,NA,3
12,13,1998,3410,33,4.96,NA,3
12,14,1998,3410,33,4.96,NA,3
12,20,1998,3410,33,3,NA,3
1,10,1999,3410,34,0,NA,3
2,26,1999,3410,34,0,NA,3
2,27,1999,3410,34,5.62,NA,3
2,28,1999,3410,34,2.8,NA,3
3,1,1999,3410,34,0,NA,3
3,3,1999,3410,34,0,NA,3
3,7,1999,3410,34,4.96,NA,3
3,14,1999,3410,34,12.3,NA,3
3,31,1999,3410,34,4.96,NA,3
4,9,1999,3410,34,34.56,NA,3
4,23,1999,3410,34,3.71,NA,3
4,25,1999,3410,34,0,NA,3
4,26,1999,3410,34,10.03,NA,3
4,27,1999,3410,34,0,NA,3
4,28,1999,3410,34,0,NA,3
4,29,1999,3410,34,84.6,NA,3
6,5,1999,3410,34,20.52,NA,3
6,11,1999,3410,34,0,NA,3
6,12,1999,3410,34,4.96,NA,3
6,13,1999,3410,34,4.96,NA,3
6,14,1999,3410,34,0,NA,3
6,15,1999,3410,34,0,NA,3
6,16,1999,3410,34,4.96,NA,3
6,17,1999,3410,34,4.87,NA,3
6,18,1999,3410,34,4.96,NA,3
6,19,1999,3410,34,0,NA,3
6,20,1999,3410,34,4.96,NA,3
6,21,1999,3410,34,9.89,NA,3
7,18,1999,3410,34,14.78,NA,3
8,16,1999,3410,34,6,NA,3
8,21,1999,3410,34,0,NA,3
8,22,1999,3410,34,3.71,NA,3
9,3,1999,3410,34,0,NA,3
9,4,1999,3410,34,0,NA,3
9,5,1999,3410,34,0,NA,3
9,6,1999,3410,34,0,NA,3
9,17,1999,3410,34,0,NA,3
9,18,1999,3410,34,0,NA,3
9,19,1999,3410,34,7.06,NA,3
9,22,1999,3410,34,10.96,NA,3
9,23,1999,3410,34,4.96,NA,3
9,30,1999,3410,34,2.19,NA,3
10,9,1999,3410,34,0,NA,3
10,10,1999,3410,34,0,NA,3
10,13,1999,3410,34,0,NA,3
10,21,1999,3410,34,0,NA,3
10,22,1999,3410,34,0,NA,3
10,23,1999,3410,34,1.61,NA,3
10,24,1999,3410,34,0,NA,3
11,1,1999,3410,34,3.71,NA,3
11,2,1999,3410,34,0,NA,3
11,3,1999,3410,34,0,NA,3
11,10,1999,3410,34,4.87,NA,3
11,14,1999,3410,34,14.6,NA,3
12,8,1999,3410,34,6.3,NA,3
12,9,1999,3410,34,2.19,NA,3
12,10,1999,3410,34,0,NA,3
12,26,1999,3410,34,0,NA,3
12,29,1999,3410,34,0,NA,3
12,30,1999,3410,34,0,NA,3
12,31,1999,3410,34,4.87,NA,3
1,1,2000,3410,35,5.14,NA,3
1,2,2000,3410,35,30.39,NA,3
1,7,2000,3410,35,3.71,NA,3
1,8,2000,3410,35,0,NA,3
1,9,2000,3410,35,4.25,NA,3
1,10,2000,3410,35,0,NA,3
1,11,2000,3410,35,34.56,NA,3
1,12,2000,3410,35,4.96,NA,3
1,13,2000,3410,35,0,NA,3
1,14,2000,3410,35,2.5,NA,3
1,24,2000,3410,35,7.71,NA,3
1,25,2000,3410,35,4.87,NA,3
2,1,2000,3410,35,2.8,NA,3
2,5,2000,3410,35,5.6,NA,3
2,6,2000,3410,35,1.21,NA,3
2,7,2000,3410,35,0,NA,3
2,10,2000,3410,35,3.71,NA,3
2,11,2000,3410,35,0,NA,3
2,12,2000,3410,35,6,NA,3
2,22,2000,3410,35,4.87,NA,3
2,23,2000,3410,35,4.87,NA,3
3,6,2000,3410,35,8.67,NA,3
3,8,2000,3410,35,3.71,NA,3
3,19,2000,3410,35,31.26,NA,3
3,22,2000,3410,35,3.15,NA,3
3,29,2000,3410,35,141,NA,3
4,5,2000,3410,35,7.8,NA,3
4,29,2000,3410,35,3.25,NA,3
5,2,2000,3410,35,5.14,NA,3
5,6,2000,3410,35,31.26,NA,3
5,9,2000,3410,35,0,NA,3
5,10,2000,3410,35,4.96,NA,3
5,11,2000,3410,35,4.25,NA,3
5,13,2000,3410,35,0,NA,3
5,19,2000,3410,35,0,NA,3
5,21,2000,3410,35,3,NA,3
5,23,2000,3410,35,2.19,NA,3
5,24,2000,3410,35,3.41,NA,3
5,25,2000,3410,35,9.91,NA,3
5,31,2000,3410,35,4.71,NA,3
6,2,2000,3410,35,5.9,NA,3
6,9,2000,3410,35,4.96,NA,3
6,10,2000,3410,35,4.96,NA,3
7,16,2000,3410,35,4.96,NA,3
7,17,2000,3410,35,13.69,NA,3
7,18,2000,3410,35,0,NA,3
7,19,2000,3410,35,8.74,NA,3
7,20,2000,3410,35,4.87,NA,3
7,21,2000,3410,35,5.62,NA,3
7,29,2000,3410,35,6.79,NA,3
7,31,2000,3410,35,9.82,NA,3
8,21,2000,3410,35,0,NA,3
8,22,2000,3410,35,0,NA,3
8,23,2000,3410,35,6.42,NA,3
8,24,2000,3410,35,3.41,NA,3
8,25,2000,3410,35,5.9,NA,3
8,26,2000,3410,35,7.8,NA,3
10,5,2000,3410,35,4.96,NA,3
10,19,2000,3410,35,2.75,NA,3
10,20,2000,3410,35,4.87,NA,3
10,21,2000,3410,35,7.8,NA,3
10,22,2000,3410,35,4.87,NA,3
10,23,2000,3410,35,0,NA,3
11,29,2000,3410,35,0,NA,3
11,30,2000,3410,35,8.74,NA,3
12,7,2000,3410,35,2.19,NA,3
12,8,2000,3410,35,12.67,NA,3
12,9,2000,3410,35,4.96,NA,3
12,10,2000,3410,35,8.74,NA,3
12,11,2000,3410,35,8.74,NA,3
12,12,2000,3410,35,2.19,NA,3
12,13,2000,3410,35,0,NA,3
12,27,2000,3410,35,6.67,NA,3
12,28,2000,3410,35,2.19,NA,3
12,29,2000,3410,35,1.8,NA,3
12,30,2000,3410,35,0,NA,3
1,18,2001,3410,36,4.87,NA,3
1,19,2001,3410,36,20.52,NA,3
1,20,2001,3410,36,0,NA,3
2,16,2001,3410,36,4.87,NA,3
2,17,2001,3410,36,0,NA,3
2,28,2001,3410,36,0,NA,3
3,1,2001,3410,36,4.87,NA,3
3,2,2001,3410,36,13.69,NA,3
3,9,2001,3410,36,4.87,NA,3
4,2,2001,3410,36,2.19,NA,3
4,3,2001,3410,36,0,NA,3
4,5,2001,3410,36,0,NA,3
4,6,2001,3410,36,0,NA,3
4,7,2001,3410,36,0,NA,3
4,10,2001,3410,36,4.96,NA,3
4,19,2001,3410,36,3.71,NA,3
4,20,2001,3410,36,7.8,NA,3
6,28,2001,3410,36,0,NA,3
6,29,2001,3410,36,4.96,NA,3
6,30,2001,3410,36,0,NA,3
7,27,2001,3410,36,0,NA,3
7,28,2001,3410,36,0,NA,3
8,12,2001,3410,36,0,NA,3
8,13,2001,3410,36,0,NA,3
8,25,2001,3410,36,7.8,NA,3
9,6,2001,3410,36,4.87,NA,3
10,9,2001,3410,36,2.19,NA,3
10,10,2001,3410,36,11.25,NA,3
10,11,2001,3410,36,0,NA,3
10,24,2001,3410,36,4.96,NA,3
10,25,2001,3410,36,8.74,NA,3
10,26,2001,3410,36,0,NA,3
11,20,2001,3410,36,0,NA,3
11,21,2001,3410,36,8.74,NA,3
1,6,2002,3410,37,0,NA,3
1,7,2002,3410,37,0,NA,3
1,8,2002,3410,37,3.71,NA,3
1,26,2002,3410,37,0,NA,3
4,10,2002,3410,37,0,NA,3
4,11,2002,3410,37,0,NA,3
4,12,2002,3410,37,0,NA,3
5,13,2002,3410,37,3.71,NA,3
5,14,2002,3410,37,5.69,NA,3
5,15,2002,3410,37,0,NA,3
7,17,2002,3410,37,0,NA,3
7,18,2002,3410,37,2.19,NA,3
7,19,2002,3410,37,0,NA,3
7,20,2002,3410,37,0,NA,3
8,22,2002,3410,37,0,NA,3
8,23,2002,3410,37,4.96,NA,3
8,24,2002,3410,37,4.87,NA,3
8,25,2002,3410,37,7.8,NA,3
8,26,2002,3410,37,2.75,NA,3
9,24,2002,3410,37,0,NA,3
9,25,2002,3410,37,1.21,NA,3
9,26,2002,3410,37,4.96,NA,3
11,27,2002,3410,37,0,NA,3
11,28,2002,3410,37,4.75,NA,3
12,28,2002,3410,37,0,NA,3
12,29,2002,3410,37,5.62,NA,3
12,30,2002,3410,37,0,NA,3
1,14,2003,3410,38,0.9,NA,3
2,24,2003,3410,38,4.87,NA,3
2,25,2003,3410,38,0,NA,3
3,7,2003,3410,38,0,NA,3
3,9,2003,3410,38,0,NA,3
3,10,2003,3410,38,7.8,NA,3
3,19,2003,3410,38,3.71,NA,3
3,20,2003,3410,38,12.76,NA,3
3,21,2003,3410,38,8.74,NA,3
3,22,2003,3410,38,4.87,NA,3
3,23,2003,3410,38,3.15,NA,3
3,24,2003,3410,38,0,NA,3
5,6,2003,3410,38,3.5,NA,3
5,14,2003,3410,38,0,NA,3
5,15,2003,3410,38,3.71,NA,3
7,11,2003,3410,38,0,NA,3
8,8,2003,3410,38,0,NA,3
8,9,2003,3410,38,4.87,NA,3
8,10,2003,3410,38,4.96,NA,3
8,11,2003,3410,38,0,NA,3
8,12,2003,3410,38,8.74,NA,3
8,13,2003,3410,38,1.43,NA,3
8,14,2003,3410,38,4.96,NA,3
8,31,2003,3410,38,4.96,NA,3
9,3,2003,3410,38,0,NA,3
9,18,2003,3410,38,17.95,NA,3
9,19,2003,3410,38,4.87,NA,3
2,19,2004,3410,39,0,NA,3
2,20,2004,3410,39,4.96,NA,3
3,4,2004,3410,39,0,NA,3
3,5,2004,3410,39,0,NA,3
3,10,2004,3410,39,0,NA,3
3,11,2004,3410,39,2.19,NA,3
3,18,2004,3410,39,7.8,NA,3
3,19,2004,3410,39,7.8,NA,3
4,1,2004,3410,39,2.19,NA,3
4,2,2004,3410,39,0,NA,3
5,8,2004,3410,39,4.87,NA,3
5,9,2004,3410,39,4.87,NA,3
5,10,2004,3410,39,7.8,NA,3
5,31,2004,3410,39,0,NA,3
6,1,2004,3410,39,0,NA,3
6,9,2004,3410,39,0,NA,3
6,10,2004,3410,39,0,NA,3
6,11,2004,3410,39,4.87,NA,3
7,17,2004,3410,39,7.8,NA,3
7,18,2004,3410,39,0,NA,3
7,26,2004,3410,39,5.02,NA,3
7,27,2004,3410,39,4.87,NA,3
12,29,2004,3410,39,0,NA,3
1,26,2005,3410,40,2.75,NA,3
1,27,2005,3410,40,0,NA,3
2,28,2005,3410,40,7.8,NA,3
3,1,2005,3410,40,8.74,NA,3
3,2,2005,3410,40,7.8,NA,3
3,3,2005,3410,40,0,NA,3
3,4,2005,3410,40,7.8,NA,3
3,5,2005,3410,40,7.8,NA,3
3,6,2005,3410,40,2.85,NA,3
3,17,2005,3410,40,0,NA,3
5,12,2005,3410,40,8.58,NA,3
5,13,2005,3410,40,9.96,NA,3
6,7,2005,3410,40,8.74,NA,3
6,8,2005,3410,40,0,NA,3
6,9,2005,3410,40,21.12,NA,3
6,10,2005,3410,40,0,NA,3
6,22,2005,3410,40,4.96,NA,3
6,23,2005,3410,40,9.91,NA,3
6,24,2005,3410,40,4.96,NA,3
8,6,2005,3410,40,0,NA,3
8,7,2005,3410,40,0,NA,3
8,12,2005,3410,40,2.87,NA,3
8,13,2005,3410,40,0,NA,3
8,26,2005,3410,40,0,NA,3
11,13,2005,3410,40,0,NA,3
11,14,2005,3410,40,7.8,NA,3
11,15,2005,3410,40,0,NA,3
11,16,2005,3410,40,0,NA,3
11,17,2005,3410,40,0,NA,3
2,1,2006,3410,41,0,NA,3
2,2,2006,3410,41,4.96,NA,3
2,3,2006,3410,41,8.74,NA,3
2,4,2006,3410,41,4.96,NA,3
3,14,2006,3410,41,11.61,NA,3
6,2,2006,3410,41,4.87,NA,3
6,4,2006,3410,41,13.6,NA,3
6,5,2006,3410,41,3.65,NA,3
6,6,2006,3410,41,3.65,NA,3
6,7,2006,3410,41,0,NA,3
6,8,2006,3410,41,0,NA,3
6,29,2006,3410,41,0,NA,3
6,30,2006,3410,41,4.87,NA,3
7,1,2006,3410,41,7.8,NA,3
7,2,2006,3410,41,4.96,NA,3
7,3,2006,3410,41,7.8,NA,3
7,4,2006,3410,41,0,NA,3
7,5,2006,3410,41,0,NA,3
7,6,2006,3410,41,4.96,NA,3
7,7,2006,3410,41,4.87,NA,3
7,8,2006,3410,41,7.8,NA,3
7,9,2006,3410,41,7.8,NA,3
7,10,2006,3410,41,4.96,NA,3
8,3,2006,3410,41,0,NA,3
8,4,2006,3410,41,1.43,NA,3
3,5,2007,3410,42,3.15,NA,3
1,10,1985,3412,20,0,10,1
1,12,1985,3412,20,0,9,1
1,13,1985,3412,20,9.2,7.1,1
1,14,1985,3412,20,4.8,8.7,1
2,15,1985,3412,20,1.3,4.5,1
2,16,1985,3412,20,0,9,1
2,17,1985,3412,20,0,8.5,1
2,18,1985,3412,20,7.9,5.5,1
2,21,1985,3412,20,5.4,9,1
2,22,1985,3412,20,0,5.7,1
2,23,1985,3412,20,0,11.1,1
2,24,1985,3412,20,0,4.3,1
4,25,1980,3414,14,3.8,6.7,1
4,26,1980,3414,14,0,9,1
4,28,1980,3414,14,0,8,1
4,29,1980,3414,14,0,6,1
4,30,1980,3414,14,2.3,7,1
5,2,1980,3414,14,4,6.8,1
4,18,1982,3414,16,0,6.7,1
4,19,1982,3414,16,0,5.3,1
4,20,1982,3414,16,4.7,8,1
4,21,1982,3414,16,0,4.4,1
4,22,1982,3414,16,4.6,2.1,1
4,23,1982,3414,16,0,9,1
4,24,1982,3414,16,0,9.4,1
4,25,1982,3414,16,0,7.7,1
4,26,1982,3414,16,0,7.1,1
3,25,1994,3414,28,3.93,2.5,1
3,26,1994,3414,28,3.93,4,1
7,10,1995,3414,29,6.29,NA,3
7,13,1995,3414,29,0,NA,3
7,21,1995,3414,29,2.87,NA,3
7,28,1995,3414,29,13.99,NA,3
4,17,1996,3414,30,0,NA,3
4,18,1996,3414,30,0,NA,3
4,19,1996,3414,30,0,NA,3
4,20,1996,3414,30,8.67,NA,3
4,21,1996,3414,30,0,NA,3
8,26,1997,3414,31,2.05,9,1
8,27,1997,3414,31,9.7,7,1
8,28,1997,3414,31,0.2,9.7,1
10,21,1997,3414,31,14.25,8.6,1
10,22,1997,3414,31,0,8.1,1
10,23,1997,3414,31,7.9,7.7,1
1,7,1998,3414,32,0,NA,3
1,8,1998,3414,32,4.87,NA,3
1,9,1998,3414,32,4.87,NA,3
1,10,1998,3414,32,0,NA,3
1,19,1998,3414,32,0,NA,3
1,20,1998,3414,32,0,NA,3
1,21,1998,3414,32,0,NA,3
1,22,1998,3414,32,0,NA,3
1,23,1998,3414,32,0,NA,3
2,13,1998,3414,32,0,NA,3
2,14,1998,3414,32,4.25,NA,3
2,15,1998,3414,32,0,NA,3
2,16,1998,3414,32,0,NA,3
